# Captura DAQ - 20260219_112925
# Fs=1000 Hz, Duracion=10 s, Dispositivo=Dev3/ai0
# Tiempo[s]	Amplitud[V]
2.466000	-0.366204
2.467000	-0.363953
2.468000	-0.362987
2.469000	-0.361057
2.470000	-0.360735
2.471000	-0.359127
2.472000	-0.358805
2.473000	-0.360414
2.474000	-0.361057
2.475000	-0.362666
2.476000	-0.364918
2.477000	-0.366848
2.478000	-0.368135
2.479000	-0.368778
2.480000	-0.369422
2.481000	-0.368778
2.482000	-0.367170
2.483000	-0.366526
2.484000	-0.364596
2.485000	-0.361701
2.486000	-0.360092
2.487000	-0.360414
2.488000	-0.359770
2.489000	-0.360092
2.490000	-0.361057
2.491000	-0.362344
2.492000	-0.363631
2.493000	-0.366204
2.494000	-0.366204
2.495000	-0.366848
2.496000	-0.368135
2.497000	-0.368135
2.498000	-0.367813
2.499000	-0.366526
2.500000	-0.363953
2.501000	-0.362666
2.502000	-0.360735
2.503000	-0.359449
2.504000	-0.360092
2.505000	-0.358805
2.506000	-0.359127
2.507000	-0.361701
2.508000	-0.362022
2.509000	-0.363953
2.510000	-0.365239
2.511000	-0.368456
2.512000	-0.367491
2.513000	-0.368778
2.514000	-0.368135
2.515000	-0.367813
2.516000	-0.365239
2.517000	-0.362344
2.518000	-0.361379
2.519000	-0.360092
2.520000	-0.358805
2.521000	-0.359127
2.522000	-0.359127
2.523000	-0.359127
2.524000	-0.360414
2.525000	-0.362987
2.526000	-0.363631
2.527000	-0.365239
2.528000	-0.366526
2.529000	-0.366204
2.530000	-0.367813
2.531000	-0.365883
2.532000	-0.365561
2.533000	-0.363309
2.534000	-0.362344
2.535000	-0.360092
2.536000	-0.359449
2.537000	-0.358484
2.538000	-0.357840
2.539000	-0.357840
2.540000	-0.359127
2.541000	-0.360414
2.542000	-0.362344
2.543000	-0.363309
2.544000	-0.364918
2.545000	-0.365561
2.546000	-0.365883
2.547000	-0.366848
2.548000	-0.365561
2.549000	-0.363953
2.550000	-0.361701
2.551000	-0.361057
2.552000	-0.359127
2.553000	-0.358484
2.554000	-0.357840
2.555000	-0.357518
2.556000	-0.357840
2.557000	-0.358484
2.558000	-0.361057
2.559000	-0.362987
2.560000	-0.363953
2.561000	-0.364274
2.562000	-0.365239
2.563000	-0.365883
2.564000	-0.366204
2.565000	-0.364596
2.566000	-0.363309
2.567000	-0.361701
2.568000	-0.359127
2.569000	-0.357840
2.570000	-0.357197
2.571000	-0.355910
2.572000	-0.356232
2.573000	-0.356232
2.574000	-0.357518
2.575000	-0.358484
2.576000	-0.360414
2.577000	-0.363309
2.578000	-0.363953
2.579000	-0.366204
2.580000	-0.365239
2.581000	-0.363953
2.582000	-0.362344
2.583000	-0.361379
2.584000	-0.359449
2.585000	-0.357840
2.586000	-0.356232
2.587000	-0.355910
2.588000	-0.355588
2.589000	-0.355266
2.590000	-0.355266
2.591000	-0.357518
2.592000	-0.359127
2.593000	-0.360414
2.594000	-0.362022
2.595000	-0.362987
2.596000	-0.364596
2.597000	-0.364274
2.598000	-0.363309
2.599000	-0.362344
2.600000	-0.360092
2.601000	-0.357518
2.602000	-0.357197
2.603000	-0.355266
2.604000	-0.353980
2.605000	-0.354623
2.606000	-0.355266
2.607000	-0.357197
2.608000	-0.357518
2.609000	-0.358805
2.610000	-0.360735
2.611000	-0.361701
2.612000	-0.362022
2.613000	-0.363631
2.614000	-0.362987
2.615000	-0.362666
2.616000	-0.361379
2.617000	-0.358805
2.618000	-0.356875
2.619000	-0.355910
2.620000	-0.353658
2.621000	-0.354945
2.622000	-0.352693
2.623000	-0.355266
2.624000	-0.356232
2.625000	-0.356553
2.626000	-0.359127
2.627000	-0.360414
2.628000	-0.361701
2.629000	-0.361379
2.630000	-0.362987
2.631000	-0.361701
2.632000	-0.361057
2.633000	-0.358805
2.634000	-0.357197
2.635000	-0.355266
2.636000	-0.355266
2.637000	-0.353014
2.638000	-0.353336
2.639000	-0.353658
2.640000	-0.354301
2.641000	-0.354623
2.642000	-0.358162
2.643000	-0.359770
2.644000	-0.360092
2.645000	-0.362344
2.646000	-0.362344
2.647000	-0.361701
2.648000	-0.361057
2.649000	-0.360092
2.650000	-0.358484
2.651000	-0.355588
2.652000	-0.354945
2.653000	-0.353658
2.654000	-0.353658
2.655000	-0.353658
2.656000	-0.353658
2.657000	-0.353658
2.658000	-0.354945
2.659000	-0.357197
2.660000	-0.358805
2.661000	-0.360092
2.662000	-0.359770
2.663000	-0.360414
2.664000	-0.360735
2.665000	-0.359127
2.666000	-0.357518
2.667000	-0.354301
2.668000	-0.352693
2.669000	-0.351084
2.670000	-0.348511
2.671000	-0.348189
2.672000	-0.347224
2.673000	-0.348189
2.674000	-0.347867
2.675000	-0.347867
2.676000	-0.348832
2.677000	-0.349476
2.678000	-0.350119
2.679000	-0.349154
2.680000	-0.348511
2.681000	-0.345937
2.682000	-0.343042
2.683000	-0.339825
2.684000	-0.336607
2.685000	-0.333390
2.686000	-0.329852
2.687000	-0.326313
2.688000	-0.323417
2.689000	-0.321487
2.690000	-0.320844
2.691000	-0.318592
2.692000	-0.317627
2.693000	-0.316662
2.694000	-0.315375
2.695000	-0.313766
2.696000	-0.310871
2.697000	-0.307332
2.698000	-0.302828
2.699000	-0.298646
2.700000	-0.294142
2.701000	-0.289316
2.702000	-0.284813
2.703000	-0.280952
2.704000	-0.275805
2.705000	-0.272909
2.706000	-0.270336
2.707000	-0.269049
2.708000	-0.267762
2.709000	-0.267119
2.710000	-0.266797
2.711000	-0.265832
2.712000	-0.264545
2.713000	-0.263902
2.714000	-0.261328
2.715000	-0.260363
2.716000	-0.258433
2.717000	-0.255537
2.718000	-0.253607
2.719000	-0.252320
2.720000	-0.251033
2.721000	-0.250068
2.722000	-0.251998
2.723000	-0.254250
2.724000	-0.256824
2.725000	-0.260363
2.726000	-0.263258
2.727000	-0.267119
2.728000	-0.271301
2.729000	-0.274196
2.730000	-0.277092
2.731000	-0.279665
2.732000	-0.281917
2.733000	-0.283204
2.734000	-0.284169
2.735000	-0.286421
2.736000	-0.287708
2.737000	-0.289960
2.738000	-0.294142
2.739000	-0.295751
2.740000	-0.301220
2.741000	-0.305402
2.742000	-0.310549
2.743000	-0.314731
2.744000	-0.319235
2.745000	-0.323739
2.746000	-0.326956
2.747000	-0.329852
2.748000	-0.332747
2.749000	-0.333069
2.750000	-0.332425
2.751000	-0.334034
2.752000	-0.334034
2.753000	-0.334677
2.754000	-0.336286
2.755000	-0.338538
2.756000	-0.340468
2.757000	-0.343042
2.758000	-0.347545
2.759000	-0.349154
2.760000	-0.350763
2.761000	-0.353658
2.762000	-0.355910
2.763000	-0.356875
2.764000	-0.357197
2.765000	-0.356875
2.766000	-0.357197
2.767000	-0.355910
2.768000	-0.354301
2.769000	-0.352371
2.770000	-0.352371
2.771000	-0.351728
2.772000	-0.353014
2.773000	-0.353980
2.774000	-0.356232
2.775000	-0.357518
2.776000	-0.358805
2.777000	-0.360414
2.778000	-0.362344
2.779000	-0.362666
2.780000	-0.363953
2.781000	-0.362022
2.782000	-0.360735
2.783000	-0.359127
2.784000	-0.357840
2.785000	-0.355910
2.786000	-0.355910
2.787000	-0.354301
2.788000	-0.354623
2.789000	-0.354301
2.790000	-0.354623
2.791000	-0.358162
2.792000	-0.358805
2.793000	-0.360735
2.794000	-0.362987
2.795000	-0.364274
2.796000	-0.365561
2.797000	-0.366526
2.798000	-0.366204
2.799000	-0.364596
2.800000	-0.364596
2.801000	-0.363953
2.802000	-0.363309
2.803000	-0.362022
2.804000	-0.362987
2.805000	-0.364274
2.806000	-0.366204
2.807000	-0.369743
2.808000	-0.373925
2.809000	-0.378108
2.810000	-0.382933
2.811000	-0.386794
2.812000	-0.390333
2.813000	-0.395480
2.814000	-0.399662
2.815000	-0.402236
2.816000	-0.406418
2.817000	-0.409957
2.818000	-0.414139
2.819000	-0.417356
2.820000	-0.422825
2.821000	-0.429259
2.822000	-0.436015
2.823000	-0.443414
2.824000	-0.451457
2.825000	-0.461108
2.826000	-0.468829
2.827000	-0.477515
2.828000	-0.485236
2.829000	-0.492314
2.830000	-0.499391
2.831000	-0.505182
2.832000	-0.509364
2.833000	-0.514511
2.834000	-0.516763
2.835000	-0.519659
2.836000	-0.521589
2.837000	-0.522232
2.838000	-0.523198
2.839000	-0.523519
2.840000	-0.523519
2.841000	-0.522554
2.842000	-0.519659
2.843000	-0.515155
2.844000	-0.508721
2.845000	-0.501643
2.846000	-0.491992
2.847000	-0.478159
2.848000	-0.462717
2.849000	-0.442771
2.850000	-0.421538
2.851000	-0.398053
2.852000	-0.371673
2.853000	-0.343685
2.854000	-0.314731
2.855000	-0.282561
2.856000	-0.250068
2.857000	-0.215324
2.858000	-0.178649
2.859000	-0.140044
2.860000	-0.099831
2.861000	-0.057044
2.862000	-0.012327
2.863000	0.033999
2.864000	0.083220
2.865000	0.133085
2.866000	0.185201
2.867000	0.238926
2.868000	0.292330
2.869000	0.345412
2.870000	0.397850
2.871000	0.448358
2.872000	0.496936
2.873000	0.542618
2.874000	0.584440
2.875000	0.623688
2.876000	0.659076
2.877000	0.690925
2.878000	0.718913
2.879000	0.744650
2.880000	0.764918
2.881000	0.782611
2.882000	0.796123
2.883000	0.805131
2.884000	0.808026
2.885000	0.807705
2.886000	0.801592
2.887000	0.790011
2.888000	0.772960
2.889000	0.751728
2.890000	0.725348
2.891000	0.691247
2.892000	0.654250
2.893000	0.614359
2.894000	0.569641
2.895000	0.523959
2.896000	0.474738
2.897000	0.426160
2.898000	0.374365
2.899000	0.322249
2.900000	0.269810
2.901000	0.217050
2.902000	0.163647
2.903000	0.110244
2.904000	0.058127
2.905000	0.003759
2.906000	-0.047071
2.907000	-0.099509
2.908000	-0.150661
2.909000	-0.198917
2.910000	-0.246208
2.911000	-0.292212
2.912000	-0.333069
2.913000	-0.372960
2.914000	-0.408348
2.915000	-0.441162
2.916000	-0.470759
2.917000	-0.497461
2.918000	-0.521589
2.919000	-0.545717
2.920000	-0.564376
2.921000	-0.582070
2.922000	-0.596868
2.923000	-0.610702
2.924000	-0.621640
2.925000	-0.630969
2.926000	-0.638690
2.927000	-0.644481
2.928000	-0.647376
2.929000	-0.648663
2.930000	-0.646411
2.931000	-0.643516
2.932000	-0.637725
2.933000	-0.630326
2.934000	-0.622605
2.935000	-0.613919
2.936000	-0.603946
2.937000	-0.594938
2.938000	-0.585930
2.939000	-0.576923
2.940000	-0.568237
2.941000	-0.558264
2.942000	-0.551186
2.943000	-0.541857
2.944000	-0.532205
2.945000	-0.523519
2.946000	-0.513868
2.947000	-0.503252
2.948000	-0.494244
2.949000	-0.484593
2.950000	-0.472046
2.951000	-0.462717
2.952000	-0.453709
2.953000	-0.443092
2.954000	-0.435693
2.955000	-0.427972
2.956000	-0.422182
2.957000	-0.417356
2.958000	-0.413495
2.959000	-0.410278
2.960000	-0.409313
2.961000	-0.406740
2.962000	-0.404166
2.963000	-0.401271
2.964000	-0.397732
2.965000	-0.394515
2.966000	-0.390011
2.967000	-0.387759
2.968000	-0.384220
2.969000	-0.382933
2.970000	-0.379716
2.971000	-0.378751
2.972000	-0.377143
2.973000	-0.377464
2.974000	-0.377786
2.975000	-0.379716
2.976000	-0.380038
2.977000	-0.381325
2.978000	-0.382933
2.979000	-0.383255
2.980000	-0.382290
2.981000	-0.381968
2.982000	-0.381325
2.983000	-0.380038
2.984000	-0.377464
2.985000	-0.375534
2.986000	-0.374247
2.987000	-0.373282
2.988000	-0.373604
2.989000	-0.373282
2.990000	-0.373925
2.991000	-0.374891
2.992000	-0.377464
2.993000	-0.377786
2.994000	-0.380038
2.995000	-0.380038
2.996000	-0.381003
2.997000	-0.381646
2.998000	-0.380681
2.999000	-0.378751
3.000000	-0.377143
3.001000	-0.374891
3.002000	-0.374569
3.003000	-0.372639
3.004000	-0.372317
3.005000	-0.371352
3.006000	-0.372960
3.007000	-0.374247
3.008000	-0.374891
3.009000	-0.376499
3.010000	-0.378429
3.011000	-0.380038
3.012000	-0.380681
3.013000	-0.380681
3.014000	-0.380360
3.015000	-0.380360
3.016000	-0.379073
3.017000	-0.377143
3.018000	-0.374247
3.019000	-0.373282
3.020000	-0.372639
3.021000	-0.371352
3.022000	-0.371673
3.023000	-0.372960
3.024000	-0.373604
3.025000	-0.375534
3.026000	-0.376177
3.027000	-0.378108
3.028000	-0.379394
3.029000	-0.379716
3.030000	-0.380360
3.031000	-0.380038
3.032000	-0.378429
3.033000	-0.377143
3.034000	-0.376177
3.035000	-0.373925
3.036000	-0.372317
3.037000	-0.371030
3.038000	-0.371030
3.039000	-0.371030
3.040000	-0.371995
3.041000	-0.373925
3.042000	-0.376177
3.043000	-0.377143
3.044000	-0.378429
3.045000	-0.380038
3.046000	-0.379716
3.047000	-0.379073
3.048000	-0.379394
3.049000	-0.377786
3.050000	-0.376499
3.051000	-0.373925
3.052000	-0.372960
3.053000	-0.369743
3.054000	-0.370387
3.055000	-0.370065
3.056000	-0.368778
3.057000	-0.371673
3.058000	-0.372639
3.059000	-0.373604
3.060000	-0.375856
3.061000	-0.377143
3.062000	-0.377143
3.063000	-0.378108
3.064000	-0.378108
3.065000	-0.375212
3.066000	-0.374891
3.067000	-0.371352
3.068000	-0.369422
3.069000	-0.366848
3.070000	-0.367491
3.071000	-0.365561
3.072000	-0.364918
3.073000	-0.365239
3.074000	-0.365561
3.075000	-0.366848
3.076000	-0.367491
3.077000	-0.368778
3.078000	-0.368456
3.079000	-0.368135
3.080000	-0.367813
3.081000	-0.365561
3.082000	-0.362666
3.083000	-0.361701
3.084000	-0.356553
3.085000	-0.354301
3.086000	-0.350763
3.087000	-0.349476
3.088000	-0.346259
3.089000	-0.344650
3.090000	-0.344328
3.091000	-0.343363
3.092000	-0.341755
3.093000	-0.341433
3.094000	-0.340790
3.095000	-0.339181
3.096000	-0.336286
3.097000	-0.334677
3.098000	-0.329852
3.099000	-0.325991
3.100000	-0.322131
3.101000	-0.316662
3.102000	-0.312801
3.103000	-0.308619
3.104000	-0.304437
3.105000	-0.302185
3.106000	-0.298003
3.107000	-0.295751
3.108000	-0.293820
3.109000	-0.292212
3.110000	-0.292534
3.111000	-0.289960
3.112000	-0.286421
3.113000	-0.284491
3.114000	-0.281596
3.115000	-0.277413
3.116000	-0.273231
3.117000	-0.269371
3.118000	-0.264223
3.119000	-0.261328
3.120000	-0.258111
3.121000	-0.256502
3.122000	-0.253929
3.123000	-0.252964
3.124000	-0.252320
3.125000	-0.252964
3.126000	-0.253929
3.127000	-0.254894
3.128000	-0.254572
3.129000	-0.255216
3.130000	-0.254894
3.131000	-0.255216
3.132000	-0.254250
3.133000	-0.252642
3.134000	-0.251677
3.135000	-0.250712
3.136000	-0.250068
3.137000	-0.251033
3.138000	-0.253285
3.139000	-0.255216
3.140000	-0.257789
3.141000	-0.261328
3.142000	-0.264545
3.143000	-0.269692
3.144000	-0.273875
3.145000	-0.277092
3.146000	-0.280952
3.147000	-0.283204
3.148000	-0.286421
3.149000	-0.288030
3.150000	-0.288673
3.151000	-0.290282
3.152000	-0.291890
3.153000	-0.293820
3.154000	-0.295751
3.155000	-0.299289
3.156000	-0.303150
3.157000	-0.306367
3.158000	-0.312479
3.159000	-0.317948
3.160000	-0.322774
3.161000	-0.327921
3.162000	-0.329530
3.163000	-0.333390
3.164000	-0.336929
3.165000	-0.338859
3.166000	-0.339825
3.167000	-0.340790
3.168000	-0.341755
3.169000	-0.340468
3.170000	-0.341433
3.171000	-0.343363
3.172000	-0.346902
3.173000	-0.348511
3.174000	-0.351406
3.175000	-0.355588
3.176000	-0.358162
3.177000	-0.361057
3.178000	-0.362987
3.179000	-0.364596
3.180000	-0.367491
3.181000	-0.368135
3.182000	-0.367491
3.183000	-0.366848
3.184000	-0.366204
3.185000	-0.365239
3.186000	-0.365239
3.187000	-0.365883
3.188000	-0.366526
3.189000	-0.366204
3.190000	-0.367813
3.191000	-0.369422
3.192000	-0.371352
3.193000	-0.373604
3.194000	-0.375534
3.195000	-0.377464
3.196000	-0.376499
3.197000	-0.377786
3.198000	-0.377143
3.199000	-0.376177
3.200000	-0.374569
3.201000	-0.372317
3.202000	-0.371673
3.203000	-0.371030
3.204000	-0.370387
3.205000	-0.369422
3.206000	-0.369743
3.207000	-0.370708
3.208000	-0.371995
3.209000	-0.374247
3.210000	-0.376177
3.211000	-0.377464
3.212000	-0.378429
3.213000	-0.377786
3.214000	-0.378108
3.215000	-0.377464
3.216000	-0.375856
3.217000	-0.373925
3.218000	-0.372960
3.219000	-0.370708
3.220000	-0.371030
3.221000	-0.370065
3.222000	-0.369743
3.223000	-0.370387
3.224000	-0.371030
3.225000	-0.372960
3.226000	-0.375212
3.227000	-0.376177
3.228000	-0.378429
3.229000	-0.377786
3.230000	-0.379073
3.231000	-0.378429
3.232000	-0.376499
3.233000	-0.374891
3.234000	-0.372960
3.235000	-0.370708
3.236000	-0.369422
3.237000	-0.369422
3.238000	-0.368456
3.239000	-0.368135
3.240000	-0.369422
3.241000	-0.371030
3.242000	-0.372639
3.243000	-0.374247
3.244000	-0.376499
3.245000	-0.377143
3.246000	-0.378108
3.247000	-0.377786
3.248000	-0.376177
3.249000	-0.374891
3.250000	-0.373282
3.251000	-0.371352
3.252000	-0.370708
3.253000	-0.368778
3.254000	-0.367813
3.255000	-0.367813
3.256000	-0.368456
3.257000	-0.368778
3.258000	-0.370065
3.259000	-0.371995
3.260000	-0.373604
3.261000	-0.374891
3.262000	-0.375856
3.263000	-0.376177
3.264000	-0.376499
3.265000	-0.374247
3.266000	-0.374247
3.267000	-0.374247
3.268000	-0.370708
3.269000	-0.369422
3.270000	-0.368778
3.271000	-0.366848
3.272000	-0.367491
3.273000	-0.369100
3.274000	-0.369422
3.275000	-0.370708
3.276000	-0.372317
3.277000	-0.374569
3.278000	-0.375534
3.279000	-0.376177
3.280000	-0.375856
3.281000	-0.375856
3.282000	-0.375534
3.283000	-0.373282
3.284000	-0.371352
3.285000	-0.370065
3.286000	-0.367813
3.287000	-0.367491
3.288000	-0.366848
3.289000	-0.368456
3.290000	-0.368778
3.291000	-0.369100
3.292000	-0.371352
3.293000	-0.372317
3.294000	-0.373604
3.295000	-0.375212
3.296000	-0.375212
3.297000	-0.375856
3.298000	-0.375534
3.299000	-0.372639
3.300000	-0.371352
3.301000	-0.369743
3.302000	-0.368135
3.303000	-0.366204
3.304000	-0.365883
3.305000	-0.365883
3.306000	-0.366204
3.307000	-0.366204
3.308000	-0.369422
3.309000	-0.370708
3.310000	-0.371030
3.311000	-0.372960
3.312000	-0.373282
3.313000	-0.373604
3.314000	-0.374569
3.315000	-0.372317
3.316000	-0.371673
3.317000	-0.369743
3.318000	-0.368135
3.319000	-0.367491
3.320000	-0.365561
3.321000	-0.365561
3.322000	-0.364274
3.323000	-0.366526
3.324000	-0.367170
3.325000	-0.368456
3.326000	-0.370065
3.327000	-0.371030
3.328000	-0.372960
3.329000	-0.373282
3.330000	-0.372960
3.331000	-0.372639
3.332000	-0.371995
3.333000	-0.370387
3.334000	-0.368135
3.335000	-0.366204
3.336000	-0.366204
3.337000	-0.364274
3.338000	-0.364918
3.339000	-0.364274
3.340000	-0.364596
3.341000	-0.367813
3.342000	-0.368456
3.343000	-0.370065
3.344000	-0.371352
3.345000	-0.372317
3.346000	-0.372960
3.347000	-0.373282
3.348000	-0.372960
3.349000	-0.369743
3.350000	-0.368778
3.351000	-0.366848
3.352000	-0.365239
3.353000	-0.364274
3.354000	-0.363953
3.355000	-0.362987
3.356000	-0.364274
3.357000	-0.366204
3.358000	-0.366526
3.359000	-0.368135
3.360000	-0.370065
3.361000	-0.371673
3.362000	-0.371995
3.363000	-0.371673
3.364000	-0.371673
3.365000	-0.370387
3.366000	-0.370065
3.367000	-0.368135
3.368000	-0.367170
3.369000	-0.364918
3.370000	-0.364596
3.371000	-0.363953
3.372000	-0.362987
3.373000	-0.363953
3.374000	-0.366526
3.375000	-0.366526
3.376000	-0.368456
3.377000	-0.369100
3.378000	-0.371673
3.379000	-0.371673
3.380000	-0.371673
3.381000	-0.370708
3.382000	-0.368778
3.383000	-0.367813
3.384000	-0.365561
3.385000	-0.364918
3.386000	-0.363309
3.387000	-0.362344
3.388000	-0.361701
3.389000	-0.361057
3.390000	-0.363309
3.391000	-0.365561
3.392000	-0.366204
3.393000	-0.367491
3.394000	-0.369743
3.395000	-0.370065
3.396000	-0.371030
3.397000	-0.370708
3.398000	-0.370387
3.399000	-0.368135
3.400000	-0.366204
3.401000	-0.364918
3.402000	-0.363953
3.403000	-0.362022
3.404000	-0.362022
3.405000	-0.361701
3.406000	-0.363631
3.407000	-0.362666
3.408000	-0.365239
3.409000	-0.366526
3.410000	-0.367491
3.411000	-0.370065
3.412000	-0.370387
3.413000	-0.369743
3.414000	-0.370065
3.415000	-0.369743
3.416000	-0.367170
3.417000	-0.366526
3.418000	-0.364918
3.419000	-0.362987
3.420000	-0.361379
3.421000	-0.361701
3.422000	-0.361379
3.423000	-0.362344
3.424000	-0.364274
3.425000	-0.364918
3.426000	-0.366526
3.427000	-0.368456
3.428000	-0.369100
3.429000	-0.370065
3.430000	-0.370065
3.431000	-0.370387
3.432000	-0.368778
3.433000	-0.366204
3.434000	-0.364918
3.435000	-0.364274
3.436000	-0.361701
3.437000	-0.361057
3.438000	-0.360414
3.439000	-0.361057
3.440000	-0.361379
3.441000	-0.363309
3.442000	-0.366204
3.443000	-0.367170
3.444000	-0.368135
3.445000	-0.369743
3.446000	-0.371030
3.447000	-0.369743
3.448000	-0.368135
3.449000	-0.368135
3.450000	-0.366204
3.451000	-0.364274
3.452000	-0.362022
3.453000	-0.361379
3.454000	-0.360735
3.455000	-0.360414
3.456000	-0.361701
3.457000	-0.360735
3.458000	-0.362022
3.459000	-0.363631
3.460000	-0.366204
3.461000	-0.367813
3.462000	-0.368456
3.463000	-0.368456
3.464000	-0.369100
3.465000	-0.367170
3.466000	-0.366204
3.467000	-0.364918
3.468000	-0.362344
3.469000	-0.360414
3.470000	-0.359127
3.471000	-0.359770
3.472000	-0.358162
3.473000	-0.359449
3.474000	-0.361057
3.475000	-0.362344
3.476000	-0.364274
3.477000	-0.366204
3.478000	-0.366204
3.479000	-0.367491
3.480000	-0.367813
3.481000	-0.368456
3.482000	-0.367813
3.483000	-0.364918
3.484000	-0.363631
3.485000	-0.361379
3.486000	-0.359770
3.487000	-0.360092
3.488000	-0.358805
3.489000	-0.359449
3.490000	-0.360735
3.491000	-0.362022
3.492000	-0.363631
3.493000	-0.365239
3.494000	-0.367170
3.495000	-0.368778
3.496000	-0.367491
3.497000	-0.367813
3.498000	-0.366526
3.499000	-0.365883
3.500000	-0.364918
3.501000	-0.362344
3.502000	-0.360414
3.503000	-0.359127
3.504000	-0.357840
3.505000	-0.358805
3.506000	-0.358805
3.507000	-0.360414
3.508000	-0.362666
3.509000	-0.364274
3.510000	-0.365561
3.511000	-0.366848
3.512000	-0.366848
3.513000	-0.367170
3.514000	-0.368135
3.515000	-0.366848
3.516000	-0.364918
3.517000	-0.363309
3.518000	-0.361057
3.519000	-0.359449
3.520000	-0.359127
3.521000	-0.358484
3.522000	-0.357518
3.523000	-0.357840
3.524000	-0.359770
3.525000	-0.362022
3.526000	-0.363953
3.527000	-0.365561
3.528000	-0.365239
3.529000	-0.367491
3.530000	-0.366204
3.531000	-0.366848
3.532000	-0.365239
3.533000	-0.364596
3.534000	-0.362666
3.535000	-0.359770
3.536000	-0.359127
3.537000	-0.358484
3.538000	-0.357197
3.539000	-0.357518
3.540000	-0.359127
3.541000	-0.360735
3.542000	-0.361379
3.543000	-0.363309
3.544000	-0.364918
3.545000	-0.365883
3.546000	-0.366848
3.547000	-0.366526
3.548000	-0.365561
3.549000	-0.364596
3.550000	-0.362666
3.551000	-0.359770
3.552000	-0.359449
3.553000	-0.356875
3.554000	-0.357518
3.555000	-0.356232
3.556000	-0.357840
3.557000	-0.359127
3.558000	-0.360414
3.559000	-0.362022
3.560000	-0.363953
3.561000	-0.363631
3.562000	-0.366204
3.563000	-0.365883
3.564000	-0.365239
3.565000	-0.364274
3.566000	-0.363953
3.567000	-0.361701
3.568000	-0.359449
3.569000	-0.357840
3.570000	-0.356875
3.571000	-0.356553
3.572000	-0.356232
3.573000	-0.356875
3.574000	-0.358162
3.575000	-0.359449
3.576000	-0.362022
3.577000	-0.363953
3.578000	-0.364596
3.579000	-0.364596
3.580000	-0.364274
3.581000	-0.364596
3.582000	-0.363631
3.583000	-0.362666
3.584000	-0.362666
3.585000	-0.360092
3.586000	-0.357840
3.587000	-0.356232
3.588000	-0.356553
3.589000	-0.357197
3.590000	-0.356875
3.591000	-0.358805
3.592000	-0.360092
3.593000	-0.362022
3.594000	-0.363309
3.595000	-0.364274
3.596000	-0.364596
3.597000	-0.364596
3.598000	-0.364274
3.599000	-0.363631
3.600000	-0.360735
3.601000	-0.359127
3.602000	-0.357518
3.603000	-0.356875
3.604000	-0.355266
3.605000	-0.354945
3.606000	-0.355910
3.607000	-0.356232
3.608000	-0.359127
3.609000	-0.358805
3.610000	-0.361379
3.611000	-0.362022
3.612000	-0.363631
3.613000	-0.364596
3.614000	-0.363309
3.615000	-0.363631
3.616000	-0.360735
3.617000	-0.359127
3.618000	-0.358484
3.619000	-0.356553
3.620000	-0.355588
3.621000	-0.354623
3.622000	-0.355588
3.623000	-0.354623
3.624000	-0.357197
3.625000	-0.358805
3.626000	-0.360414
3.627000	-0.361057
3.628000	-0.362344
3.629000	-0.362987
3.630000	-0.362344
3.631000	-0.362987
3.632000	-0.361057
3.633000	-0.359127
3.634000	-0.357197
3.635000	-0.356875
3.636000	-0.356553
3.637000	-0.354623
3.638000	-0.354301
3.639000	-0.353980
3.640000	-0.355266
3.641000	-0.356553
3.642000	-0.358162
3.643000	-0.358805
3.644000	-0.360735
3.645000	-0.362022
3.646000	-0.362666
3.647000	-0.362987
3.648000	-0.361057
3.649000	-0.360092
3.650000	-0.359449
3.651000	-0.357518
3.652000	-0.355266
3.653000	-0.354301
3.654000	-0.353658
3.655000	-0.354301
3.656000	-0.353658
3.657000	-0.355266
3.658000	-0.355588
3.659000	-0.359449
3.660000	-0.360414
3.661000	-0.361701
3.662000	-0.361701
3.663000	-0.360735
3.664000	-0.360735
3.665000	-0.360092
3.666000	-0.356875
3.667000	-0.356232
3.668000	-0.353336
3.669000	-0.351084
3.670000	-0.349797
3.671000	-0.348189
3.672000	-0.348511
3.673000	-0.348189
3.674000	-0.349476
3.675000	-0.349797
3.676000	-0.350441
3.677000	-0.350763
3.678000	-0.351406
3.679000	-0.350119
3.680000	-0.350119
3.681000	-0.347867
3.682000	-0.345294
3.683000	-0.340790
3.684000	-0.338538
3.685000	-0.334034
3.686000	-0.330173
3.687000	-0.327921
3.688000	-0.326313
3.689000	-0.322774
3.690000	-0.321487
3.691000	-0.320200
3.692000	-0.319557
3.693000	-0.317948
3.694000	-0.316018
3.695000	-0.314410
3.696000	-0.311193
3.697000	-0.308619
3.698000	-0.303150
3.699000	-0.300576
3.700000	-0.295107
3.701000	-0.289960
3.702000	-0.284813
3.703000	-0.280309
3.704000	-0.277413
3.705000	-0.273875
3.706000	-0.270979
3.707000	-0.269371
3.708000	-0.268727
3.709000	-0.267119
3.710000	-0.266154
3.711000	-0.266475
3.712000	-0.266154
3.713000	-0.264545
3.714000	-0.261650
3.715000	-0.259398
3.716000	-0.257146
3.717000	-0.254572
3.718000	-0.253285
3.719000	-0.251998
3.720000	-0.251677
3.721000	-0.251355
3.722000	-0.252320
3.723000	-0.253285
3.724000	-0.256824
3.725000	-0.259719
3.726000	-0.262615
3.727000	-0.267440
3.728000	-0.271301
3.729000	-0.275161
3.730000	-0.277413
3.731000	-0.279665
3.732000	-0.282239
3.733000	-0.282882
3.734000	-0.284813
3.735000	-0.285134
